Codigo_Barras;Codigo_Barea
2436696;2436696
8410368004169;2436696
2430282;2430282
8410368000321;2430282
18410368000328;2430282
2457585;2457585
8410637112410;2457585
8410637114155;2453695
8410637112496;2551555
8410637112618;2551544
8411560120206;2467695
8411560120992;2467592
8411893035956;2450031
8411893060644;2450031
18411893060641;2450031
8411893200064;2450045
18411893200061;2450045
8426629000108;2457560
8426629000160;2457560
8437001180950;2551135
8437001180943;2551161
8410099574030;2430031
8410099001949;2432790
8410099571404;2432790
8410099573644;2432790
8410099573996;2430033
8410099574009;2430033
8410368002516;2430024
2473796;2473796
8410022011823;2473796
8410099571787;2430072
8410099571947;2430072
8411099571784;2430072
2430016;2430016
8437012340183;2430016
2430029;2430029
8437007367058;2430029
8437007367775;2430029
8437001180820;2550042
2460034;2460034
8437010146169;2460034
28437010146163;2460034
8437010146206;2460036
8437010146220;2460033
8437010146244;2460035
4001453312104;2460038
8412438002839;2460018
8412438002846;2460019
8412438005410;2460019
28412438002840;2460019
8437010146060;2460037
28437010146064;2460037
38437010146061;2460037
8412438002273;2466001
28412438002277;2466001
8412438002266;2466002
28412438002260;2466002
8412438004307;2550080
28412438004301;2550080
8412438004260;2550075
28412438004264;2550075
8412438002488;2460016
8412438002495;2460017
8412438003034;2460020
8412438005045;2460020
28412438003038;2460020
8412438002532;2466004
28412438002536;2466004
8412438002525;2466005
8412438002501;2466006
28412438002505;2466006
8001720426066;4970010
8410368003810;2437094
8410022014381;2551673
8410022105256;2551673
2551430;2551430
8410022106208;2551430
8410022106215;2551430
8410022110458;2551430
8410022110663;2551430
8410022111769;2551430
8410022111042;2558587
8410022111899;2550192
8410022111646;2550157
8410022111653;2550157
8410022108288;2550077
8410022108295;2550077
2550365;2550365
8410022000063;2550365
8410022007949;2550365
8410022105638;2550365
8410022109674;2550365
8410022109896;2550365
8410022110472;2550365
8410022106840;2551706
8410022106857;2551706
8410022109186;2559001
2550185;2550185
8410022111738;2550185
8410022111721;2550184
8410022111004;2558585
8410022111028;2558585
8410022111363;2550145
8410022111370;2550145
8410022111561;2550145
8410022111578;2550145
2551264;2551264
8410022000025;2551264
8410022007925;2551264
8410022109643;2551264
8410022109889;2551264
8410022110465;2551264
2550115;2550115
8410022000032;2550115
8410022105539;2550115
8410022107670;2550008
8410022107700;2550008
8410022107663;2550007
8410022107694;2550007
8410022106369;2551695
8410022106734;2551695
8410022107724;2550010
8410022107731;2550010
8410022110168;2550118
8410022110427;2550099
8410022110441;2550099
8410022110113;2550098
8410022110151;2550117
8410022110090;2550121
8410022110144;2550120
8410022110106;2550119
8410022110120;2550103
8410022111844;2550190
2557778;2557778
8410022111912;2557778
2550191;2550191
8410022111837;2550191
4047008000065;2550004
4047008000072;2550004
4047008000126;2550009
4047008000133;2550009
4047008000515;2550005
4047008000522;2550005
2460163;2460163
8431216001239;2460163
18431216001236;2460163
2460098;2460098
8431216005718;2460098
2460146;2460146
8431216003707;2460146
2460071;2460071
8431216003363;2460071
8431216003479;2460071
8431216006708;2460097
2440007;2440007
8431216002465;2440007
18412698185645;2440007
8431216001840;2460066
8431216003424;2460066
8431216006692;2460096
8431216001574;2460067
8431216003431;2460067
8431216001741;2440008
8431216003776;2440008
8412997001977;2460070
8431216006401;2460070
2460162;2460162
8431216006500;2460162
18431216006507;2460162
2460145;2460145
8431216001161;2460145
694649003012;2460050
8004800003010;2460050
2460075;2460075
8431216006302;2460075
2440009;2440009
8431216001826;2440009
8431216003783;2440009
8431216001444;2460099
2460068;2460068
8431216001086;2460068
8431216003455;2460068
2440006;2440006
8431216003097;2440006
8431216005619;2440006
8431216005404;2460147
2460100;2460100
8431216006142;2460100
2460072;2460072
8431216001215;2460072
8431216003448;2460072
8431216007477;2460149
2460164;2460164
8431216007941;2460164
18431216007948;2460164
2460165;2460165
8431216007958;2460165
18431216007955;2460165
8431216007484;2460148
8426629000061;2460011
8437001054305;2460026
8437001054541;2550376
8437001054008;2559191
8437001054213;2559191
8437001054435;2559191
8437001054657;2559191
8437001054039;2551592
8437001054336;2551592
8437001054053;2550047
8437001054121;2550047
8437001054626;2550047
8437001054107;2550391
8437001054176;2550391
8437001054763;2550391
8437001054725;2460001
8412438003119;2460045
8412438004802;2460045
2430098;2430098
8411128000186;2430098
8411128000193;2430098
8411128000223;2430092
8420339019726;2441891
8420339019832;2441994
8411560140204;2467990
8411560300202;2467990
8411560130205;2467894
2430004;2430004
8431216002144;2430004
2430054;2430054
8411128000124;2430054
2460167;2460167
8413463110421;2460167
78413463110420;2460167
2460166;2460166
8413463114337;2460166
68413463111161;2460166
2460486;2460486
8410014978165;2460486
8434164466518;2460486
18410014978162;2460486
18434164466515;2460486
3229820100258;2470017
3229828079150;2470017
8422552000062;2470016
8425217000094;2470016
8425217000148;2470016
8425217000179;2470016
8425217000216;2470016
8427084400014;2470016
8427084400113;2470016
28425217000173;2470016
2478181;2478181
8421763103142;2478181
8421763103159;2478181
8421763141403;2478181
28421763561403;2478181
28421763641402;2478181
8007380000356;2430012
8007380999360;2430012
8007380000288;2430011
8007380910396;2430011
8007380150013;2466003
8007380999452;2466003
8412438002518;2466003
8411128000155;2430053
8412702601997;2550171
8412702000110;2550173
18412702000117;2550173
8412702000509;2550174
18412702000506;2550174
8412702605230;2550177
18412702605237;2550177
8412702605261;2550176
18412702605268;2550176
8412702605285;2550175
18412702605282;2550175
8412702601904;2550178
18412702601901;2550178
8412702605117;2550172
18412702051171;2550172
5901037000429;2460048
5906660720171;2460048
5901037001235;2460049
5906660720188;2460049
5901037000375;2460046
5906660720164;2460046
5901037000504;2460047
5906660720232;2460047
5906660720058;2460061
5906660720089;2460061
5906660720065;2460062
5906660720072;2460062
5901037000757;2460060
5906660720201;2460060
5901037000788;2460057
5906660720195;2460057
2460055;2460055
5901037001877;2460055
5906660720096;2460055
8436540921499;2460055
2460056;2460056
5901037001846;2460056
5906660720102;2460056
8436540921505;2460056
2460113;2460113
5906660720843;2460113
5906660720850;2460113
2460083;2460083
5906660720317;2460083
5906660720324;2460083
8422552350211;2460155
8426116009041;1210006
2430008;2430008
8413385020525;2430008
8437010146565;2430008
28437010146569;2430008
98413385020528;2430008
2430007;2430007
8413385020495;2430007
8437010146558;2430007
28437010146552;2430007
98413385020498;2430007
3256540030800;2460041
13256540030807;2460041
3256540030794;2460040
13256540030791;2460040
3256540031890;2460039
13256540030159;2460039
8412997000321;2473295
8412997000376;2473391
8410099574023;2430032
2550124;2550124
8410099573903;2550124
8410099860010;2431490
2432490;2432490
8410099001017;2432490
8410099571879;2432490
8410099573576;2432490
8410099573590;2432490
18410099001014;2432490
8410099573064;2470171
8410099573606;2470171
8410099001765;2432690
8410099573507;2432690
2439695;2439695
8410368000437;2439695
8410368003438;2439695
2430039;2430039
8410368035675;2430039
18410368035672;2430039
8411834151622;2551001
8411834501281;2551004
8411834151875;2551005
8437001054879;2472190
8437001054954;2472190
8410022011700;2550015
84100220117006;2550015
8410022011717;2430013
84100220117174;2430013
8412438001016;2430006
28412438001010;2430006
8411834151738;2551002
8411834354344;2551002
8411834501298;2551002
18411834151735;2551002
8410303000164;2431693
8410303101700;2431693
8410303043208;2430003
8410303043192;2430001
8410303000157;2432894
8411834151691;2551003
8411560070204;2436796
8411560272950;2466693
8411560238901;2466995
8411560240201;2466995
3841156053970;2466590
8411560503979;2466590
8411560080203;2466892
8410368002455;2551512
2438585;2438585
8411128000049;2438585
8410303044007;2550086
8412600027196;2550086
8410303044366;2550084
8410303044335;2550083
8410303044359;2550082
8411893200033;2450029
18411893200030;2450029
2430040;2430040
8410368023870;2430040
18410368023877;2430040
2551502;2551502
8410368030021;2551502
8410368036269;2551502
2460169;2460169
4009176222557;2460169
4009176236110;2460169
8420957502501;2462294
8420957504802;2462294
18410020730600;2462294
38410020730604;2462294
48410020730601;2462294
58410020730608;2462294
8436540920287;2460111
28436540920281;2460111
8436540920294;2460112
28436540920298;2460112
2460141;2460141
8436540921444;2460141
28436540921448;2460141
2460129;2460129
8436540920799;2460129
28436540920793;2460129
38436540920790;2460129
2460127;2460127
8436540920775;2460127
38436540920776;2460127
2460128;2460128
8436540920782;2460128
38436540920783;2460128
2460126;2460126
8436540920768;2460126
28436540920762;2460126
38436540920769;2460126
2460152;2460152
8436540921574;2460152
38436540921575;2460152
8436540921017;2460124
28436540921011;2460124
2460103;2460103
8436540921369;2460103
28436540921363;2460103
38436540921360;2460103
8436540921024;2460125
28436540921028;2460125
2460105;2460105
8436540921383;2460105
28436540921387;2460105
38436540921384;2460105
8436540921031;2460123
2460104;2460104
8436540921376;2460104
28436540921370;2460104
38436540921377;2460104
8436540920263;2460109
28436540920267;2460109
8436540920737;2460085
28436540920731;2460085
8436540920539;2460115
28436540920533;2460115
2460122;2460122
8412438000484;2460122
8412438001177;2460122
28412438001171;2460122
2460142;2460142
8436540921062;2460142
28436540921066;2460142
2460108;2460108
8436540920232;2460108
28436540920236;2460108
2550066;2550066
8437010146619;2550066
28437010146613;2550066
2460080;2460080
8437010146596;2460080
28437010146590;2460080
8436540920065;2460082
28436540920069;2460082
8436540920058;2460081
28436540920052;2460081
8436540920072;2460084
28436540920076;2460084
8436540920546;2460116
28436540920540;2460116
2460130;2460130
8436540921048;2460130
28436540921042;2460130
48436540921046;2460130
2460131;2460131
8436540921055;2460131
28436540921059;2460131
48436540921053;2460131
2460153;2460153
8436540921604;2460153
28436540921608;2460153
8436540920249;2460063
28436540920243;2460063
2460107;2460107
8413385017907;2460107
8413385042503;2460107
8436540920324;2460107
8436540920553;2460117
28436540920557;2460117
8436540920270;2460110
2460159;2460159
8437010146541;2460159
28437010146545;2460159
2460143;2460143
8436540921406;2460143
38436540921407;2460143
2460154;2460154
8436540921598;2460154
28436540921592;2460154
2460144;2460144
8436540921390;2460144
38436540921391;2460144
8436540920522;2460114
28436540920526;2460114
8436006374524;1210005
8414529890127;4970053
8437001180844;2550039
8410099573958;2550106
7622200161904;2466797
7622400008214;2466797
7622200006328;2466796
7622200135110;2466796
4950164;4950164
8435053104412;4950164
2430041;2430041
8410368034500;2430041
18410368034507;2430041
8437001180929;2551329
8437001180936;2551216
2430038;2430038
8410368033855;2430038
18410368040041;2430038
2430035;2430035
8410368033329;2430035
18410368033654;2430035
8410637114209;2450037
18410637114206;2450037
8410637114087;2440011
18410637114084;2440011
2550531;2550531
8410022010888;2550531
8410022104693;2550531
8420957500507;2462390
8420957504703;2462390
8420957503409;2462493
8420957504604;2462493
8420957503300;2462596
8420957504505;2462596
8410303000232;2433491
8410303100239;2433491
2460156;2460156
8412438013842;2460156
28412438013846;2460156
2460157;2460157
8412438013859;2460157
28412438013853;2460157
2460158;2460158
8412438014054;2460158
28412438014058;2460158
2437575;2437575
8411128000063;2437575
8410303043215;2430005
2439591;2439591
8411128000117;2439591
8411128000148;2439591
2460168;2460168
8423566000123;2460168
8423566000246;2460168
5907042012402;2460089
5907042012464;2460089
5907042011412;2460088
5907042012396;2460088
8437001180998;2551662
2430009;2430009
8413385020518;2430009
8437010146589;2430009
28413385020512;2430009
28437010146583;2430009
38437010146580;2430009
2430010;2430010
8413385020501;2430010
8437010146572;2430010
28413385020505;2430010
28437010146576;2430010
38437010146573;2430010
3229820021003;2470018
3229828160049;2470018
8437001180981;2551102
2430015;2430015
8422552001731;2430015
8424444315117;2430015
18422552001738;2430015
8410637114124;2450040
18410637114121;2450040
8410223603476;4970372
3045320050066;2430025
13045320050063;2430025
2430153;2430153
8410368003094;2430153
8410368027595;2430153
4710004;4710004
8420594010148;4710004
18420594010145;4710004
8410014229014;2550003
18410014229011;2550003
8410014304384;2556464
18410014314397;2556464
8410014358837;2550785
8410014898999;2550785
18410014357370;2550785
18410014930566;2550785
18410014957907;2550785
18410014978148;2550785
2420116;2420116
8434164446565;2420116
18434164446562;2420116
8410014334435;2550380
8410014370495;2550380
8410014894717;2550380
18410014334432;2550380
18410014371987;2550380
18410014896008;2550380
18410014898941;2550380
18410014898958;2550380
18410014978131;2550380
2550030;2550030
8410014298126;2550030
8410014839794;2550030
18410014298123;2550030
18410014875904;2550030
18410014978155;2550030
2550026;2550026
8410014141200;2550026
18410014367669;2550026
18410014831207;2550026
18410014832433;2550026
18410014895247;2550026
18410014978117;2550026
18410014978124;2550026
8413818000018;2436895
8410022005563;2439990
8410368003285;2430083
8411560090202;2467194
8411560270208;2467194
8411560287992;2467091
8411560110207;2467393
8411560100208;2467290
8426629000023;2444993
8426629000337;2444993
2457066;2457066
8426629000207;2457066
2450004;2450004
8426629000214;2450004
38426629000550;2450004
8437001180905;2551358
8437001180912;2551334
2435091;2435091
8411128000056;2435091
8410637114131;2450041
18410637114138;2450041
8410637115572;2450044
18410637115579;2450044
8001720422839;2551345
8410022005877;2559002
8410022109391;2559006
8410022110298;2550123
8410022110632;2550123
8410022111264;2550123
8410022110267;2550122
8437001180868;2550028
8410664080058;1212094
18410664080055;1212094
8410664080065;1212190
18410664080062;1212190
8410664000056;1210694
8410664001039;1210694
8410664003040;1210694
1211091;1211091
8410664001169;1211091
8410664001176;1211091
18410664000336;1211091
1211792;1211792
8410664004207;1211792
1210396;1210396
8410664000018;1210396
8410664003002;1210396
18410664000015;1210396
1211895;1211895
8410664080010;1211895
18410664080017;1211895
1210499;1210499
8410664004009;1210499
1211690;1211690
8410664500006;1211690
8410664510005;1211690
18410664500003;1211690
1210591;1210591
8410664000049;1210591
8410664003033;1210591
18410664000046;1210591
1210797;1210797
8410664000032;1210797
18410664000039;1210797
18410664000312;1210797
1210075;1210075
8410664201248;1210075
8410664776678;1210075
18410664200606;1210075
18410664201245;1210075
18410664776675;1210075
8410664111233;1212396
8410664111219;1226094
18410664111216;1226094
8410664080072;1212293
18410664080079;1212293
8420339009833;2550236
8420339009727;2550225
2551426;2551426
8410368030014;2551426
8410368036252;2551426
2430036;2430036
8410368034678;2430036
18410368034675;2430036
8411834252756;2551013
8411834612000;2551014
8436007973337;2464394
8411560210204;2466494
8437003148002;2460076
8410368003384;2439592
8429813000069;2448795
8411560310201;2468093
8411560503993;2468093
8411560150203;2468196
8410303000522;2432592
8410303040207;2432592
8410368039482;2430044
18410368039489;2430044
8420339009543;2550240
2430034;2430034
8410368035019;2430034
18410368039717;2430034
8411560160202;2467791
8437001180837;2550040
8410368000048;2430271
2439290;2439290
8410368000154;2439290
8410368003155;2439290
8437001180851;2550029
2430052;2430052
8411128000162;2430052
8437001180974;2551113
8437001180967;2551124
5901356010512;2460133
5901356010543;2460133
2460134;2460134
5901356040434;2460134
5908310283159;2460134
5908310283166;2460134
2460102;2460102
5901356001305;2460102
5908310285610;2460102
5901356001312;2460160
5908310285283;2460160
8420339009925;2550262
8420339009901;2550273
2460094;2460094
8004551025415;2460094
2460093;2460093
8004551025606;2460093
3178000400001;2430026
3178530400007;2430026
3045320052237;2430027
13045320052234;2430027
2439496;2439496
8410368003223;2439496
8436010066026;2430064
8436010060192;2430063
8436010066033;2430062
8426629000245;2444890
8426629000269;2444890
8001720447788;4940305
8001720847786;4940305
2460095;2460095
8004551025316;2460095
2551500;2551500
8426629000177;2551500
8426629000313;2551500
8411420005254;2455364
8411420223559;2455364
8411420005209;2455460
8411420223511;2455460
8437001180813;2550043
8424068200011;2440797
8428559100347;2450018
18428559100344;2450018
8437008010007;2450008
18437008010004;2450008
8437008010113;2450009
18437008010110;2450009
2454863;2454863
8410637112014;2454863
8410637115671;2454863
18410637112011;2454863
28410637112018;2454863
28410637115675;2454863
2451111;2451111
8410637114230;2451111
8410637116036;2451111
18410637114237;2451111
28410637116030;2451111
2458029;2458029
654883112109;2458029
8410637113882;2458029
8410637115688;2458029
18410637113889;2458029
18410637115685;2458029
8410637112083;2451898
18410637112080;2451898
2451590;2451590
8410637112045;2451590
8410637114117;2451590
18410637112042;2451590
8410637115633;2450038
8411228245005;2450014
8411893030616;2455261
48118930306168;2455261
84118930306160;2455261
8411893010519;2450030
18411893010516;2450030
8411893200057;2450028
18411893200054;2450028
8411893201047;2451212
18411893201044;2451212
2457162;2457162
8426629000221;2457162
8426629000504;2457162
38426629000505;2457162
2457361;2457361
3842662900055;2457361
8426629000238;2457361
8426629000511;2457361
8426629000016;2457464
8426629000139;2457464
8426629000283;2457464
8420339009802;2550251
8421388103503;2420034
184213881000411;2420034
5902911012262;2460121
5902911212266;2460121
5902911012279;2460120
5902911212273;2460120
5902911012187;2460119
5902911013047;2460119
5902911212181;2460119
5902911213041;2460119
5902911012095;2460118
5902911013054;2460118
5902911212099;2460118
5902911213058;2460118
2469994;2469994
8410099571459;2469994
8410099571954;2469994
8410099571978;2469994
2430050;2430050
8410099571794;2430050
8410099571961;2430050
8410099571985;2430050
8410099574122;2550158
8410099574115;2550150
8436010067184;2430065
8437006863025;2460640
8410637115596;2450043
18410637115593;2450043
94025839013495;5250185
94025839399582;5250185
8005125126392;8110096
8005125126163;8110098
7640110704240;3514788
17640110704476;3514788
3514795;3514795
8414099001152;3514795
8414099001305;3514795
58414099001010;3514795
3511594;3511594
8412682019089;3511594
18412680199001;3511594
18412682019086;3511594
28412680199008;3511594
8411228482288;4822846
8470002342309;7750467
8422259550655;8110068
8412955061647;8463954
7351363;7351363
8410496001016;7351363
28410496001010;7351363
38410496001017;7351363
8410642062007;7352868
18410642062004;7352868
48410642062005;7352868
8413020210205;8420101
8413020210304;8420112
8413020210403;8420112
8413020210502;8420123
4000530486714;7912083
4000530503701;7910747
4000530486721;7912084
8520058;8520058
8002521840105;8520058
28002521840109;8520058
8520059;8520059
8002521840129;8520059
28002521840123;8520059
8520060;8520060
8002521840143;8520060
28002521840147;8520060
4008432041543;5250171
4008432941546;5250171
3412290023800;5250169
3412291523804;5250169
3184030003617;5250168
43184030003615;5250168
8470003465519;7750308
8421550610228;5320210
5320209;5320209
8421550610235;5320209
8423975110024;5320047
8423975110048;5320047
8423975000073;5320048
8423975170073;5320048
88423975170079;5320048
8414529901236;4970054
5410285;5410285
8410239002270;5410285
8410239004557;5410285
8410239006049;5410285
8411228541022;5410285
5417986;5417986
8410239042511;5417986
5410096;5410096
8410092100113;5410096
18410092100240;5410096
5410097;5410097
8410092100120;5410097
18410092100257;5410097
7322540378733;7598524
7322540381153;7598524
887443135847;2450017
8410330135846;2450017
8410223610207;4973390
18410223610204;4973390
8410610211123;4970744
18410610211120;4970744
48410610910857;4940570
8062590;8062590
8411442115115;8062590
18411442511518;8062590
8121135;8121135
3086126788388;8121135
8412765071003;8514752
8412765071010;8514752
8412765071447;8514752
8412765414817;8514752
8412765416194;8514752
8412765426278;8514752
8412765456213;8514752
8412765457098;8514752
8412765463150;8514752
8412765463174;8514752
8412765463204;8514752
8412765467707;8514752
8123085;8123085
8412765535710;8123085
8412765561184;8123085
8412765565632;8123085
8412765588327;8123085
8412765711572;8123085
8519085;8519085
8412765694721;8519085
8412765694738;8519085
8120873;8120873
8412765490385;8120873
8412765490392;8120873
8412765510441;8120873
8412765512667;8120873
8412765515866;8120873
8412765531330;8120873
8412765536724;8120873
8412765541339;8120873
8412765547683;8120873
8412765547690;8120873
8412765547713;8120873
8412765551413;8120873
8412765556715;8120873
8412765559716;8120873
8412765559723;8120873
8412765560132;8120873
8412765574368;8120873
8514656;8514656
200225760110;8514656
8412765005923;8514656
8412765090127;8514656
8412765096877;8514656
8412765096884;8514656
8412765097362;8514656
8412765099014;8514656
8412765100871;8514656
8412765100888;8514656
8412765105005;8514656
8412765105944;8514656
8412765113277;8514656
8412765115233;8514656
8412765115264;8514656
8412765412745;8514656
8412765433092;8514656
8412765454646;8514656
8412765454653;8514656
8412765467738;8514656
8412765508905;8514656
8412765508912;8514656
8412765517631;8514656
8412765557828;8514656
8412765559549;8514656
8412765559556;8514656
8412765561641;8514656
8412765569166;8514656
8412765586255;8514656
8412765586262;8514656
8412765777356;8514656
8412765777400;8514656
8412765785924;8514656
8120014;8120014
8710732231635;8120014
8710732231635;8120014
18710732231632;8120014
8410705002988;5500965
8067052;8067052
4012425172022;8067052
8067581;8067581
8411442140032;8067581
18411442181834;8067581
8411442140001;8067586
18411442181810;8067586
8410857004175;8060007
8410857004199;8060009
1238685;1238685
8487868888889;1238685
8057453;8057453
8414271623363;8057453
4000530471949;7914730
4000530663887;7914729
8425131121721;8440946
8520075;8520075
8414271623257;8520075
8003059157000;8071566
4000530688248;7914976
2020947934068;7358470
8413600359805;7358470
8413600364007;7358470
8413600364205;7358470
8431890058130;7358470
8431890060003;7358470
8431890062519;7358470
18413600364103;7358470
18413600364301;7358470
18431890062516;7358470
8431890062342;7350016
8431890065855;7350016
18431890062349;7350016
7350046;7350046
8431890068627;7350046
8431890070118;7350046
8431890070583;7350046
8431890071597;7350046
18431890068624;7350046
7350047;7350047
8431890068603;7350047
8431890070132;7350047
8431890070576;7350047
8431890071566;7350047
18431890068600;7350047
8410436093002;7350003
8410436093019;7350003
8410436094498;7350003
8410436108232;7350003
7350361;7350361
8410496015006;7350361
8410496015501;7350361
8410496035004;7350361
38410496015007;7350361
7600011;7600011
8410496045003;7600011
38410496045004;7600011
7350076;7350076
8410436215732;7350076
8410436215749;7350076
7609663;7609663
8410020054129;7609663
8410020055911;7609663
8410020647321;7609663
8410020650932;7609663
8410436027397;7609663
8410436027403;7609663
8410436027434;7609663
8410436093163;7609663
8410436093194;7609663
28410020054123;7609663
48410020647329;7609663
7358797;7358797
8410436252256;7358797
8410436252263;7358797
8410020054020;7355869
8410020640025;7355869
8410020647314;7355869
8410436027472;7355869
8410436027489;7355869
8410642052008;7355869
8410642052015;7355869
18410020054027;7355869
18410020054034;7355869
18410020055918;7355869
18410020640022;7355869
18410642052005;7355869
18410642052012;7355869
48410020055919;7355869
48410642052006;7355869
48410642052013;7355869
7350069;7350069
8410020054044;7350069
8410436162616;7350069
28410020054048;7350069
48410020054127;7350069
8410436108744;7350004
8410436108751;7350004
8410436108768;7350004
8410436108768;7350004
8410436160438;7350004
8410436160445;7350004
8410436160469;7350004
7350058;7350058
8411732156101;7350058
18411732156108;7350058
28411732156105;7350058
7130002;7130002
4011200761901;7130002
8714789262703;7130002
8714789636993;7130002
7350115;7350115
8714789300665;7350115
8714789638225;7350115
8714789800035;7350115
8718951044241;7350115
8718951044258;7350115
7350025;7350025
8410436121514;7350025
8410436121521;7350025
8410436121521;7350025
8410436121538;7350025
8470002998834;7750014
4038822078057;7750634
8425779035091;1275555
8425779035213;1275557
8410090851116;1170011
18410090851113;1170011
1174290;1174290
8410090839107;1174290
28410090839101;1174290
1174390;1174390
8410090839312;1174390
28410090839316;1174390
8410090851123;1170052
18410090851120;1170052
1041191;1041191
8412136000359;1041191
18412136000356;1041191
1170013;1170013
8436000471885;1170013
18436000471264;1170013
18436000471882;1170013
1170005;1170005
8436000471946;1170005
18436000471943;1170005
38436000471886;1170005
38436000471947;1170005
1120038;1120038
8410954003224;1120038
38410954003225;1120038
8413830100406;5320095
8413830900570;5320095
1120011;1120011
8410954000247;1120011
28410954000241;1120011
1180255;1180255
8420309400042;1180255
18420309400049;1180255
8414516001796;5310048
8414516066962;5310047
8414516001123;5310045
28414516001127;5310045
8414516001031;5310049
28414516001035;5310049
8414516001185;5310040
28414516001189;5310040
8414516006081;5310042
18414516006088;5310042
8414516006029;5310046
18414516006026;5310046
8414516001277;5310041
28414516001271;5310041
8414516070167;5310043
18414516070164;5310043
8414516001222;5310044
28414516001226;5310044
1010055;1010055
8410111913809;1010055
8410111998455;1010055
58410111913804;1010055
8410111004286;1010262
8410111005627;1010262
58410111005622;1010262
78410111004285;1010262
1010022;1010022
8410111005573;1010022
8410111998486;1010022
58410111005578;1010022
8410111903800;1014798
8410111903824;1014798
8410111903824;1014798
8410111903831;1014798
8410111998448;1014798
28410239032073;1014798
38410111903801;1014798
58410111903805;1014798
8410111923808;1010890
8410111923839;1010890
8410111923891;1010890
8410111998462;1010890
38410111923809;1010890
58410111923803;1010890
1134593;1134593
8410086520163;1134593
8410086955125;1134593
8410086955125;1134593
8410054013680;1170050
48410054013688;1170050
8410054013673;1011894
18410054013670;1011894
28410054013677;1011894
48410054013671;1011894
1180070;1180070
8420309300823;1180070
28420309300827;1180070
8410131016009;1170186
18410131022427;1170186
8010069;8010069
8436047640107;8010069
8410765880540;8040020
18410765880547;8040020
8042150;8042150
8693357030602;8042150
8693357034181;8042150
8693357150157;8042150
10087954085045;8042150
20080576081096;8042150
8042250;8042250
8693357030619;8042250
8693357034204;8042250
10087954085069;8042250
8410301;8410301
8425921019528;8410301
8425921019535;8410301
8425921019634;8410301
5310222;5310222
3083680673655;5310222
8410375001052;5310222
1017096;1017096
8410090839411;1017096
28410090839415;1017096
1180007;1180007
8411228118071;1180007
18411228118078;1180007
8411228118101;1181083
18411228118108;1181083
1180002;1180002
8411228118026;1180002
8437000395713;1180002
18411228118023;1180002
1180005;1180005
8411228118057;1180005
18411228118054;1180005
8411228118002;1180080
18411228118009;1180080
1180003;1180003
8411228118033;1180003
18411228118030;1180003
1180006;1180006
8411228118064;1180006
18411228118061;1180006
1180008;1180008
8411228118088;1180008
18411228118085;1180008
1180001;1180001
8411228118019;1180001
18411228118016;1180001
1180004;1180004
8411228118040;1180004
18411228118047;1180004
8412800001736;5251855
8412800001729;5251400
8412800002528;1180071
8412800003822;5251411
8412800002542;1180270
8412800001705;5251422
8412800002511;1180082
5319000;5319000
8410092061131;5319000
8410073000142;5310181
8410073300143;5310181
1010450;1010450
8410111004538;1010450
8410111005597;1010450
58410111005592;1010450
78410111004537;1010450
8410599086309;1174065
8427828300891;4111003
8436009023504;5059110
8436009024167;5059110
8436009023511;5059111
8436009024174;5059111
8411228505260;5052261
5058755;5058755
5705451015850;5058755
5705451415858;5058755
8436009021586;5059112
8436009024204;5059112
8436009021593;5059114
8436009024211;5059114
8460009;8460009
8429004000168;8460009
8429004000168;8460009
8429004929353;8460009
8460042;8460042
8429004029350;8460042
8429004293515;8460042
8429004829356;8460042
18429004029357;8460042
8460002;8460002
8429004058909;8460002
8429004958902;8460002
8460003;8460003
8429004000007;8460003
8429004000717;8460003
8429004000717;8460003
8429004915004;8460003
8460004;8460004
8429004522004;8460004
8429004522004;8460004
8429004922002;8460004
8460005;8460005
8429004524008;8460005
8429004924006;8460005
8460006;8460006
8429004000144;8460006
8429004000144;8460006
8429004000946;8460006
8429004954751;8460006
8460007;8460007
8429004000076;8460007
8429004000076;8460007
8429004955901;8460007
8411830006179;8460045
8411830006155;8460023
8411830006162;8460034
8460008;8460008
8429004011034;8460008
8429004011034;8460008
8429004911037;8460008
8411830006209;8460060
8460010;8460010
8429004000083;8460010
8429004000137;8460010
8429004000137;8460010
8429004914007;8460010
8460011;8460011
8429004140017;8460011
8429004214008;8460011
8429004214008;8460011
8429004814000;8460011
18429004214005;8460011
18429004814007;8460011
8460032;8460032
4019336016773;8460032
4019336116770;8460032
4019336017701;8460027
4019336117708;8460027
8429905013618;8070105
8437011239327;8070091
38437011239328;8070091
8437011239334;8070092
38437011239335;8070092
8400250010675;8440810
8410765870589;8440810
18410765870586;8440810
8460035;8460035
4019336016568;8460035
4019336116565;8460035
8429905013601;8070063
8427797;8427797
8413020123406;8427797
8427887;8427887
8413020123505;8427887
8413020123703;8070047
8426877;8426877
8413020123604;8426877
8070048;8070048
8413020123802;8070048
8070050;8070050
8413020124007;8070050
8070057;8070057
8413020124809;8070057
8070058;8070058
8413020124908;8070058
8070053;8070053
8413020124304;8070053
8070049;8070049
8413020123901;8070049
8070051;8070051
8413020124106;8070051
8070054;8070054
8413020124403;8070054
8070052;8070052
8413020124205;8070052
8070055;8070055
8413020124502;8070055
8070056;8070056
8413020124700;8070056
842071200126;8070042
8420712002598;8070035
8420712102595;8070035
8420712002147;8070036
8420712002154;8070036
8420712102144;8070036
8420712001690;8070039
8420712101697;8070039
8410474005517;8070032
18410474005514;8070032
8410474005456;8070034
8410474005500;8070033
